order_id,order_date,ship_date,region,state,city,sales_channel,customer_segment,category,sub_category,product_name,units_sold,unit_price,unit_cost,discount_pct,marketing_spend,inventory_days,returned,customer_rating
ORD-101191,2023-07-23,2023-07-28,North,Delhi,New Delhi,Online,Consumer,Furniture,Tables,Standing Desk,6,894.44,411.53,0.1,109.4,23,0,3.9
ORD-101192,2023-05-05,2023-05-07,North,Delhi,New Delhi,Retail Store,Home Office,Office Supplies,Appliances,Label Printer,5,202.22,130.87,0.05,95.09,15,0,4.5
ORD-101193,2024-05-28,2024-06-02,West,Gujarat,Ahmedabad,Online,Consumer,Technology,Phones,5G Smartphone,3,663.65,459.51,0.15,93.34,19,0,3.8
ORD-101194,2024-01-20,2024-01-24,North,Haryana,Gurugram,Retail Store,Consumer,Office Supplies,Appliances,Label Printer,2,192.48,154.28,0.15,103.68,13,0,4.5
ORD-101195,2024-04-08,2024-04-11,North,Haryana,Gurugram,Online,Consumer,Office Supplies,Binders,Ring Binder,7,208.49,108.88,0.2,59.32,10,0,4.3
ORD-101196,2024-06-05,2024-06-09,North,Haryana,Gurugram,Online,Consumer,Office Supplies,Appliances,Label Printer,4,218.49,154.27,0.1,36.11,15,0,4.1
ORD-101197,2024-12-18,2024-12-23,South,Tamil Nadu,Chennai,Online,Consumer,Technology,Accessories,Wireless Headset,5,933.89,717.48,0.1,116.86,16,0,4.4
ORD-101198,2024-08-09,2024-08-15,East,West Bengal,Kolkata,Online,Consumer,Technology,Laptops,Business Laptop,2,571.97,349.58,0.15,90.93,14,1,5.0
ORD-101199,2024-03-29,2024-04-02,East,Bihar,Patna,Online,Home Office,Technology,Phones,5G Smartphone,3,1447.19,900.26,0.1,47.21,20,0,3.8
ORD-101200,2024-10-04,2024-10-08,North,Delhi,New Delhi,Distributor,Consumer,Furniture,Storage,Office Cabinet,3,442.38,304.07,0.2,92.27,11,0,2.9
ORD-101201,2023-12-16,2023-12-18,North,Haryana,Gurugram,Retail Store,Consumer,Technology,Laptops,Business Laptop,2,455.38,242.29,0.05,98.01,10,0,4.8
ORD-101202,2024-12-20,2024-12-24,South,Telangana,Hyderabad,Online,Consumer,Office Supplies,Appliances,Label Printer,4,52.26,39.55,0.1,106.86,27,1,4.6
ORD-101203,2024-07-10,2024-07-14,West,Rajasthan,Jaipur,Distributor,Small Business,Furniture,Tables,Standing Desk,2,564.16,440.3,0.1,96.79,10,0,4.4
ORD-101204,2024-04-20,2024-04-25,South,Karnataka,Bengaluru,Online,Consumer,Furniture,Storage,Office Cabinet,5,286.14,209.36,0.1,113.68,10,0,3.8
ORD-101205,2024-10-22,2024-10-26,West,Maharashtra,Mumbai,Online,Consumer,Office Supplies,Binders,Ring Binder,7,62.29,46.8,0.0,107.68,20,1,3.9
ORD-101206,2024-01-12,2024-01-16,South,Karnataka,Bengaluru,Retail Store,Consumer,Furniture,Tables,Standing Desk,5,664.04,499.66,0.2,16.09,11,0,
ORD-101207,2024-06-10,2024-06-15,South,Karnataka,Bengaluru,Retail Store,Corporate,Technology,Accessories,Wireless Headset,5,1320.93,973.6,0.0,79.9,20,0,2.4
ORD-101208,2023-07-28,2023-08-02,West,Gujarat,Ahmedabad,Online,Corporate,Office Supplies,Paper,Printer Paper,3,129.01,67.22,0.05,23.16,12,0,4.4
ORD-101209,2024-12-05,2024-12-10,North,Delhi,New Delhi,Online,Consumer,Technology,Phones,5G Smartphone,5,1537.02,763.25,0.2,109.67,20,0,4.2
ORD-101210,2024-03-31,2024-04-02,South,Telangana,Hyderabad,Retail Store,Corporate,Furniture,Tables,Standing Desk,2,803.03,479.64,0.0,35.22,37,0,4.3
ORD-101211,2024-07-25,2024-07-28,North,Haryana,Gurugram,Distributor,Consumer,Office Supplies,Appliances,Label Printer,4,28.45,16.66,0.15,48.99,18,0,3.9
ORD-101212,2023-12-03,2023-12-08,South,Telangana,Hyderabad,Retail Store,Corporate,Office Supplies,Paper,Printer Paper,3,27.12,14.62,0.0,35.86,13,0,4.5
ORD-101213,2024-09-25,2024-09-29,South,Karnataka,Bengaluru,Retail Store,Home Office,Office Supplies,Appliances,Label Printer,4,127.49,92.76,0.15,46.25,12,0,3.4
ORD-101214,2023-02-24,2023-02-25,North,Punjab,Ludhiana,Online,Consumer,Technology,Accessories,Wireless Headset,4,496.0,338.5,0.15,11.55,17,0,4.2
ORD-101215,2023-03-25,2023-03-30,North,Delhi,New Delhi,Online,Corporate,Office Supplies,Appliances,Label Printer,6,45.62,23.91,0.1,118.63,25,0,3.7
ORD-101216,2024-01-06,2024-01-09,West,Rajasthan,Jaipur,Distributor,Consumer,Office Supplies,Paper,Printer Paper,5,166.26,110.0,0.15,27.04,13,0,4.3
ORD-101217,2024-06-19,2024-06-24,West,Gujarat,Ahmedabad,Retail Store,Consumer,Furniture,Chairs,Ergonomic Chair,3,620.2,414.98,0.15,100.29,25,0,5.0
ORD-101218,2024-08-14,2024-08-17,South,Tamil Nadu,Chennai,Distributor,Corporate,Technology,Laptops,Business Laptop,8,832.95,456.53,0.0,55.48,17,0,4.4
ORD-101219,2023-11-18,2023-11-23,South,Telangana,Hyderabad,Retail Store,Corporate,Furniture,Tables,Standing Desk,5,513.12,306.64,0.05,27.93,22,0,3.0
ORD-101220,2024-04-19,2024-04-20,North,Punjab,Ludhiana,Online,Consumer,Office Supplies,Binders,Ring Binder,12,151.68,111.66,0.1,66.42,27,0,4.1
ORD-101221,2024-02-09,2024-02-12,West,Maharashtra,Mumbai,Retail Store,Corporate,Technology,Accessories,Wireless Headset,5,1578.0,1173.92,0.0,100.02,28,0,3.9
ORD-101222,2024-12-03,2024-12-08,East,Odisha,Bhubaneswar,Online,Consumer,Technology,Accessories,Wireless Headset,6,614.4,452.59,0.2,32.3,13,0,5.0
ORD-101223,2024-04-23,2024-04-26,South,Telangana,Hyderabad,Online,Consumer,Technology,Laptops,Business Laptop,3,996.75,807.39,0.0,62.94,19,0,3.2
ORD-101224,2023-11-01,2023-11-06,North,Delhi,New Delhi,Retail Store,Home Office,Office Supplies,Appliances,Label Printer,3,208.6,152.53,0.05,88.82,24,0,4.1
ORD-101225,2024-12-09,2024-12-12,South,Karnataka,Bengaluru,Online,Corporate,Office Supplies,Appliances,Label Printer,4,203.12,103.11,0.15,71.75,15,1,3.8
ORD-101226,2023-03-20,2023-03-23,East,West Bengal,Kolkata,Online,Corporate,Office Supplies,Paper,Printer Paper,8,120.02,92.73,0.15,29.11,31,0,4.3
ORD-101227,2024-12-20,2024-12-24,North,Haryana,Gurugram,Retail Store,Small Business,Technology,Laptops,Business Laptop,4,1426.5,833.18,0.0,28.38,21,0,4.1
ORD-101228,2023-04-23,2023-04-27,North,Punjab,Ludhiana,Retail Store,Consumer,Office Supplies,Appliances,Label Printer,3,54.05,29.37,0.2,61.89,22,1,3.5
ORD-101229,2023-07-30,2023-08-02,South,Telangana,Hyderabad,Retail Store,Corporate,Technology,Accessories,Wireless Headset,4,742.04,572.44,0.05,87.94,13,0,4.6
ORD-101230,2024-08-23,2024-08-25,West,Maharashtra,Mumbai,Online,Corporate,Technology,Laptops,Business Laptop,2,481.91,394.79,0.1,47.89,23,0,4.0
ORD-101231,2024-06-20,2024-06-25,North,Delhi,New Delhi,Distributor,Home Office,Technology,Phones,5G Smartphone,4,1137.0,736.75,0.2,36.52,9,0,4.1
ORD-101232,2024-12-10,2024-12-14,South,Telangana,Hyderabad,Online,Corporate,Technology,Phones,5G Smartphone,3,1489.48,775.23,0.1,31.44,8,0,3.7
ORD-101233,2024-07-02,2024-07-06,North,Haryana,Gurugram,Online,Consumer,Furniture,Storage,Office Cabinet,3,746.32,444.54,0.05,37.6,21,0,3.7
ORD-101234,2024-04-10,2024-04-15,West,Maharashtra,Mumbai,Online,Small Business,Furniture,Tables,Standing Desk,3,84.66,40.02,0.1,11.67,14,1,5.0
ORD-101235,2023-09-11,2023-09-14,West,Gujarat,Ahmedabad,Online,Corporate,Office Supplies,Paper,Printer Paper,7,143.76,93.1,0.2,102.14,16,0,3.6
ORD-101236,2023-01-04,2023-01-09,West,Gujarat,Ahmedabad,Distributor,Consumer,Office Supplies,Binders,Ring Binder,8,125.32,93.48,0.15,32.4,17,0,3.6
ORD-101237,2023-04-01,2023-04-05,West,Maharashtra,Mumbai,Retail Store,Small Business,Office Supplies,Appliances,Label Printer,3,236.54,115.66,0.05,74.53,17,0,5.0
ORD-101238,2023-08-06,2023-08-11,East,Bihar,Patna,Retail Store,Consumer,Office Supplies,Paper,Printer Paper,5,28.52,21.91,0.05,73.41,15,0,3.7
ORD-101239,2023-01-30,2023-01-31,West,Maharashtra,Mumbai,Online,Consumer,Technology,Phones,5G Smartphone,4,685.84,428.01,0.05,25.15,13,0,3.4
ORD-101240,2024-01-07,2024-01-12,North,Punjab,Ludhiana,Online,Consumer,Office Supplies,Paper,Printer Paper,7,34.07,22.74,0.1,27.46,32,0,4.1
ORD-101241,2024-07-22,2024-07-27,West,Rajasthan,Jaipur,Online,Corporate,Office Supplies,Appliances,Label Printer,5,150.44,73.7,0.0,89.94,23,0,3.6
ORD-101242,2024-12-05,2024-12-11,North,Delhi,New Delhi,Retail Store,Consumer,Office Supplies,Paper,Printer Paper,3,89.93,70.83,0.1,12.54,18,0,4.2
ORD-101243,2023-12-24,2023-12-29,East,Odisha,Bhubaneswar,Retail Store,Consumer,Technology,Accessories,Wireless Headset,4,1107.14,697.57,0.0,60.17,21,0,4.2
ORD-101244,2024-10-01,2024-10-04,North,Haryana,Gurugram,Distributor,Consumer,Furniture,Storage,Office Cabinet,4,843.23,539.55,0.05,13.66,13,1,5.0
ORD-101245,2024-12-21,2024-12-22,East,Odisha,Bhubaneswar,Online,Consumer,Technology,Accessories,Wireless Headset,3,433.9,205.61,0.15,39.27,21,0,3.9
ORD-101246,2024-09-20,2024-09-23,South,Karnataka,Bengaluru,Online,Consumer,Technology,Phones,5G Smartphone,4,447.42,257.17,0.05,42.84,22,0,4.2
ORD-101247,2023-12-06,2023-12-11,East,West Bengal,Kolkata,Online,Home Office,Technology,Laptops,Business Laptop,5,1197.86,756.53,0.0,118.56,17,0,4.6
ORD-101248,2023-08-26,2023-08-30,West,Rajasthan,Jaipur,Online,Consumer,Office Supplies,Paper,Printer Paper,6,89.62,64.13,0.0,35.4,18,0,4.2
ORD-101249,2024-12-15,2024-12-22,North,Haryana,Gurugram,Online,Consumer,Technology,Accessories,Wireless Headset,2,774.52,549.89,0.05,31.38,11,0,4.6
ORD-101250,2023-06-26,2023-06-29,South,Karnataka,Bengaluru,Distributor,Corporate,Office Supplies,Binders,Ring Binder,3,121.52,90.65,0.1,103.5,11,0,2.6
ORD-101251,2023-10-28,2023-10-30,South,Tamil Nadu,Chennai,Retail Store,Consumer,Office Supplies,Appliances,Label Printer,4,199.58,113.25,0.2,49.29,13,1,4.0
ORD-101252,2023-02-24,2023-02-27,South,Tamil Nadu,Chennai,Online,Consumer,Furniture,Storage,Office Cabinet,5,99.21,75.32,0.05,42.08,19,0,3.1
ORD-101253,2024-08-03,2024-08-08,East,West Bengal,Kolkata,Distributor,Home Office,Office Supplies,Paper,Printer Paper,7,83.78,53.82,0.1,67.04,30,0,4.3
ORD-101254,2024-04-20,2024-04-23,North,Punjab,Ludhiana,Distributor,Home Office,Office Supplies,Appliances,Label Printer,2,16.61,8.21,0.15,63.69,10,0,4.7
ORD-101255,2023-03-04,2023-03-07,South,Telangana,Hyderabad,Online,Corporate,Office Supplies,Paper,Printer Paper,7,91.8,51.83,0.05,29.08,11,0,4.4
ORD-101256,2023-06-12,2023-06-16,North,Punjab,Ludhiana,Online,Consumer,Office Supplies,Binders,Ring Binder,3,176.39,117.71,0.05,74.4,22,0,4.0
ORD-101257,2024-02-11,2024-02-12,South,Telangana,Hyderabad,Online,Consumer,Office Supplies,Appliances,Label Printer,3,159.11,87.24,0.15,67.13,21,0,4.0
ORD-101258,2024-01-31,2024-02-03,West,Maharashtra,Mumbai,Online,Corporate,Office Supplies,Paper,Printer Paper,4,120.88,79.05,0.1,88.08,22,0,4.3
ORD-101259,2024-08-09,2024-08-11,South,Telangana,Hyderabad,Online,Home Office,Technology,Laptops,Business Laptop,1,696.95,568.26,0.15,117.26,23,0,4.3
ORD-101260,2023-07-14,2023-07-17,East,West Bengal,Kolkata,Distributor,Consumer,Office Supplies,Binders,Ring Binder,5,194.46,126.58,0.2,52.51,25,0,2.5
ORD-101261,2024-11-06,2024-11-11,East,Odisha,Bhubaneswar,Online,Consumer,Technology,Phones,5G Smartphone,4,386.72,263.84,0.1,34.35,23,0,4.1
ORD-101262,2023-11-21,2023-11-24,West,Gujarat,Ahmedabad,Online,Consumer,Furniture,Tables,Standing Desk,5,373.68,189.63,0.1,71.86,16,0,4.0
ORD-101263,2024-08-24,2024-08-28,South,Telangana,Hyderabad,Online,Corporate,Furniture,Storage,Office Cabinet,4,450.88,346.83,0.05,20.97,19,0,4.0
ORD-101264,2023-06-24,2023-06-27,East,Odisha,Bhubaneswar,Retail Store,Consumer,Furniture,Storage,Office Cabinet,4,705.18,547.94,0.1,19.26,17,0,5.0
ORD-101265,2023-01-28,2023-01-30,North,Haryana,Gurugram,Online,Consumer,Office Supplies,Paper,Printer Paper,3,86.8,44.68,0.0,13.78,16,0,3.2
ORD-101266,2023-02-10,2023-02-13,South,Telangana,Hyderabad,Online,Consumer,Office Supplies,Appliances,Label Printer,3,62.02,48.57,0.05,49.07,10,0,5.0
ORD-101267,2023-09-30,2023-10-03,North,Punjab,Ludhiana,Online,Small Business,Office Supplies,Binders,Ring Binder,1,144.56,102.08,0.1,111.96,22,0,3.8
ORD-101268,2024-11-27,2024-12-01,West,Rajasthan,Jaipur,Online,Small Business,Office Supplies,Appliances,Label Printer,3,156.66,74.48,0.05,37.9,17,0,4.1
ORD-101269,2023-02-05,2023-02-09,East,West Bengal,Kolkata,Online,Corporate,Technology,Accessories,Wireless Headset,5,1495.38,706.25,0.0,80.39,13,0,4.0
ORD-101270,2023-09-27,2023-09-30,South,Tamil Nadu,Chennai,Retail Store,Small Business,Furniture,Chairs,Ergonomic Chair,5,544.81,425.69,0.1,26.18,11,0,4.4
ORD-101271,2023-03-21,2023-03-26,North,Delhi,New Delhi,Online,Consumer,Office Supplies,Binders,Ring Binder,1,171.03,84.24,0.0,72.03,13,0,4.6
ORD-101272,2024-11-11,2024-11-16,East,Bihar,Patna,Online,Consumer,Technology,Accessories,Wireless Headset,7,709.48,538.44,0.2,33.03,17,0,4.4
ORD-101273,2024-05-08,2024-05-13,South,Tamil Nadu,Chennai,Online,Consumer,Technology,Phones,5G Smartphone,5,901.58,715.4,0.1,,21,0,4.0
ORD-101274,2024-07-11,2024-07-16,West,Rajasthan,Jaipur,Distributor,Home Office,Technology,Phones,5G Smartphone,1,915.33,434.2,0.1,,21,0,5.0
ORD-101275,2024-06-05,2024-06-08,South,Karnataka,Bengaluru,Online,Corporate,Office Supplies,Paper,Printer Paper,5,101.51,75.89,0.0,44.77,16,0,3.7
ORD-101276,2024-04-25,2024-04-27,North,Delhi,New Delhi,Online,Consumer,Furniture,Tables,Standing Desk,3,249.14,151.34,0.0,20.24,15,1,4.3
ORD-101277,2024-07-19,2024-07-23,South,Tamil Nadu,Chennai,Online,Corporate,Technology,Laptops,Business Laptop,4,149.63,76.21,0.15,82.89,19,0,3.7
ORD-101278,2023-01-06,2023-01-09,North,Delhi,New Delhi,Distributor,Small Business,Office Supplies,Appliances,Label Printer,5,230.89,147.27,0.1,22.85,15,0,3.9
ORD-101279,2024-09-24,2024-09-26,East,Bihar,Patna,Online,Consumer,Technology,Accessories,Wireless Headset,2,1089.68,641.16,0.05,93.5,11,0,4.5
ORD-101280,2024-06-24,2024-06-25,East,Odisha,Bhubaneswar,Retail Store,Consumer,Technology,Laptops,Business Laptop,6,1263.46,851.73,0.0,23.13,16,0,4.1
ORD-101281,2024-06-24,2024-06-29,East,Bihar,Patna,Online,Small Business,Technology,Laptops,Business Laptop,6,497.6,402.59,0.0,92.14,19,0,4.7
ORD-101282,2023-10-15,2023-10-19,West,Maharashtra,Mumbai,Retail Store,Corporate,Technology,Phones,5G Smartphone,8,459.18,267.88,0.1,67.83,15,1,3.7
ORD-101283,2024-08-08,2024-08-10,South,Tamil Nadu,Chennai,Online,Home Office,Technology,Accessories,Wireless Headset,4,636.79,425.68,0.2,80.22,17,0,4.4
ORD-101284,2023-10-07,2023-10-11,East,Odisha,Bhubaneswar,Distributor,Small Business,Furniture,Chairs,Ergonomic Chair,4,710.73,385.69,0.2,108.83,16,0,4.7
ORD-101285,2023-02-05,2023-02-07,West,Rajasthan,Jaipur,Online,Consumer,Technology,Phones,5G Smartphone,1,895.93,552.7,0.15,20.54,28,0,4.6
ORD-101286,2024-10-25,2024-10-31,South,Karnataka,Bengaluru,Distributor,Corporate,Office Supplies,Binders,Ring Binder,2,211.48,119.1,0.05,33.09,19,0,4.9
ORD-101287,2023-06-21,2023-06-23,North,Punjab,Ludhiana,Retail Store,Consumer,Office Supplies,Appliances,Label Printer,5,151.36,115.84,0.1,89.87,16,0,5.0
ORD-101288,2023-03-16,2023-03-17,East,Odisha,Bhubaneswar,Retail Store,Corporate,Office Supplies,Binders,Ring Binder,5,70.01,51.42,0.05,98.55,15,0,4.3
ORD-101289,2024-03-30,2024-04-03,South,Telangana,Hyderabad,Retail Store,Consumer,Furniture,Chairs,Ergonomic Chair,3,467.56,250.58,0.0,70.63,23,0,5.0
ORD-101290,2023-06-20,2023-06-24,North,Delhi,New Delhi,Retail Store,Corporate,Office Supplies,Binders,Ring Binder,4,175.0,106.29,0.15,109.94,15,0,4.4
ORD-101291,2024-09-19,2024-09-22,South,Telangana,Hyderabad,Online,Home Office,Technology,Laptops,Business Laptop,2,1335.49,722.15,0.1,28.43,20,0,3.5
ORD-101292,2023-11-21,2023-11-26,South,Telangana,Hyderabad,Online,Home Office,Technology,Laptops,Business Laptop,4,1518.07,1089.2,0.05,95.11,23,0,4.4
ORD-101293,2023-01-04,2023-01-06,West,Rajasthan,Jaipur,Retail Store,Consumer,Furniture,Storage,Office Cabinet,3,628.48,298.75,0.1,25.09,18,0,2.6
ORD-101294,2024-11-26,2024-11-27,South,Tamil Nadu,Chennai,Retail Store,Consumer,Technology,Accessories,Wireless Headset,4,1066.63,858.27,0.0,119.26,13,0,3.6
ORD-101295,2024-01-12,2024-01-14,West,Maharashtra,Mumbai,Retail Store,Corporate,Technology,Laptops,Business Laptop,6,1591.62,777.07,0.0,113.73,14,0,4.8
ORD-101296,2023-07-12,2023-07-15,East,Odisha,Bhubaneswar,Online,Home Office,Technology,Laptops,Business Laptop,5,1442.34,1004.94,0.1,20.13,21,0,3.9
ORD-101297,2024-05-10,2024-05-12,West,Gujarat,Ahmedabad,Online,Corporate,Technology,Laptops,Business Laptop,6,1455.92,881.27,0.15,62.28,22,0,4.6
ORD-101298,2024-01-23,2024-01-26,West,Rajasthan,Jaipur,Retail Store,Consumer,Technology,Accessories,Wireless Headset,5,1218.15,665.94,0.1,66.98,15,0,4.6
ORD-101299,2023-01-22,2023-01-24,South,Telangana,Hyderabad,Online,Corporate,Office Supplies,Appliances,Label Printer,1,223.5,123.51,0.05,14.95,14,0,3.8
ORD-101300,2024-07-09,2024-07-12,North,Delhi,New Delhi,Online,Small Business,Technology,Phones,5G Smartphone,5,191.81,143.1,0.2,26.28,15,0,3.8
ORD-101301,2023-10-21,2023-10-23,West,Rajasthan,Jaipur,Online,Corporate,Technology,Laptops,Business Laptop,1,1423.02,1046.75,0.15,91.82,22,0,3.6
ORD-101302,2024-05-26,2024-05-29,North,Delhi,New Delhi,Retail Store,Corporate,Technology,Phones,5G Smartphone,6,1003.77,635.19,0.0,33.65,14,0,4.1
ORD-101303,2024-10-16,2024-10-19,South,Telangana,Hyderabad,Online,Consumer,Technology,Laptops,Business Laptop,5,412.39,283.62,0.0,95.5,14,0,3.1
ORD-101304,2024-03-22,2024-03-24,West,Maharashtra,Mumbai,Online,Consumer,Office Supplies,Binders,Ring Binder,4,117.97,95.05,0.0,72.48,18,0,4.0
ORD-101305,2024-05-05,2024-05-07,North,Delhi,New Delhi,Online,Home Office,Office Supplies,Binders,Ring Binder,4,31.47,16.73,0.1,14.52,20,0,3.9
ORD-101306,2023-07-06,2023-07-09,South,Telangana,Hyderabad,Online,Small Business,Office Supplies,Binders,Ring Binder,4,176.48,134.53,0.0,21.5,16,0,4.3
ORD-101307,2023-06-23,2023-06-27,East,Bihar,Patna,Online,Home Office,Furniture,Tables,Standing Desk,3,439.63,306.21,0.05,44.51,8,0,4.1
ORD-101308,2023-10-31,2023-11-04,East,Odisha,Bhubaneswar,Online,Consumer,Office Supplies,Binders,Ring Binder,3,91.77,48.63,0.0,107.23,17,0,4.5
ORD-101309,2024-09-15,2024-09-22,North,Punjab,Ludhiana,Distributor,Consumer,Technology,Laptops,Business Laptop,3,1126.23,690.06,0.05,117.05,20,1,4.7
ORD-101310,2024-01-19,2024-01-20,North,Punjab,Ludhiana,Online,Small Business,Office Supplies,Appliances,Label Printer,1,170.17,83.99,0.0,92.21,13,0,3.9
ORD-101311,2023-09-12,2023-09-15,South,Karnataka,Bengaluru,Online,Consumer,Office Supplies,Appliances,Label Printer,1,206.91,124.75,0.05,54.91,10,0,3.5
ORD-101312,2024-07-23,2024-07-27,East,Odisha,Bhubaneswar,Online,Corporate,Furniture,Storage,Office Cabinet,3,394.46,244.46,0.0,68.15,22,0,3.8
ORD-101313,2024-09-15,2024-09-18,South,Telangana,Hyderabad,Retail Store,Small Business,Technology,Accessories,Wireless Headset,3,686.92,319.69,0.0,87.05,21,0,4.1
ORD-101314,2024-10-21,2024-10-24,West,Rajasthan,Jaipur,Online,Consumer,Furniture,Tables,Standing Desk,5,118.16,58.73,0.0,26.23,15,0,3.4
ORD-101315,2023-08-07,2023-08-12,South,Telangana,Hyderabad,Online,Consumer,Technology,Laptops,Business Laptop,4,201.74,139.84,0.2,69.57,21,0,3.8
ORD-101316,2024-06-02,2024-06-03,North,Punjab,Ludhiana,Online,Consumer,Furniture,Tables,Standing Desk,1,739.43,519.92,0.05,58.61,29,0,4.2
ORD-101317,2024-03-07,2024-03-09,West,Gujarat,Ahmedabad,Online,Home Office,Furniture,Chairs,Ergonomic Chair,7,850.98,434.66,0.05,84.8,4,0,4.6
ORD-101318,2023-11-25,2023-11-27,South,Karnataka,Bengaluru,Distributor,Home Office,Furniture,Tables,Standing Desk,3,472.7,292.17,0.1,23.39,20,0,2.8
ORD-101319,2023-10-18,2023-10-21,East,West Bengal,Kolkata,Retail Store,Consumer,Technology,Phones,5G Smartphone,8,1322.09,915.95,0.2,27.38,21,0,4.7
ORD-101320,2023-03-25,2023-03-26,South,Telangana,Hyderabad,Online,Consumer,Technology,Accessories,Wireless Headset,4,793.49,613.62,0.0,23.52,16,1,4.3
ORD-101321,2023-07-20,2023-07-25,East,Odisha,Bhubaneswar,Online,Consumer,Office Supplies,Binders,Ring Binder,4,102.92,80.3,0.0,14.62,16,0,3.8
ORD-101322,2024-02-06,2024-02-10,South,Tamil Nadu,Chennai,Online,Home Office,Office Supplies,Paper,Printer Paper,5,18.8,13.7,0.0,97.68,18,0,4.2
ORD-101323,2024-10-10,2024-10-15,West,Maharashtra,Mumbai,Distributor,Corporate,Furniture,Chairs,Ergonomic Chair,4,211.82,125.91,0.2,43.91,4,0,3.4
ORD-101324,2024-09-25,2024-09-26,North,Punjab,Ludhiana,Online,Small Business,Technology,Phones,5G Smartphone,4,1422.49,701.31,0.15,108.99,17,0,4.0
ORD-101325,2023-05-18,2023-05-22,East,West Bengal,Kolkata,Online,Consumer,Furniture,Chairs,Ergonomic Chair,5,347.13,281.17,0.15,86.89,15,0,4.2
ORD-101326,2024-05-11,2024-05-16,South,Telangana,Hyderabad,Online,Consumer,Office Supplies,Appliances,Label Printer,2,225.07,176.57,0.2,57.14,12,0,4.0
ORD-101327,2023-03-03,2023-03-07,East,Bihar,Patna,Retail Store,Consumer,Office Supplies,Binders,Ring Binder,3,55.37,35.4,0.15,66.14,14,0,3.7
ORD-101328,2024-05-08,2024-05-13,South,Telangana,Hyderabad,Retail Store,Consumer,Technology,Laptops,Business Laptop,2,1117.91,865.21,0.1,54.81,24,0,3.3
ORD-101329,2023-09-07,2023-09-13,East,West Bengal,Kolkata,Distributor,Consumer,Office Supplies,Paper,Printer Paper,3,97.67,47.44,0.15,104.63,19,0,3.8
ORD-101330,2023-11-25,2023-11-26,East,West Bengal,Kolkata,Distributor,Consumer,Office Supplies,Binders,Ring Binder,7,50.66,38.6,0.05,63.84,7,0,4.0
ORD-101331,2024-06-08,2024-06-14,East,Odisha,Bhubaneswar,Retail Store,Small Business,Office Supplies,Binders,Ring Binder,1,202.33,109.35,0.1,26.69,21,1,3.8
ORD-101332,2023-11-07,2023-11-08,West,Rajasthan,Jaipur,Retail Store,Corporate,Office Supplies,Binders,Ring Binder,6,92.61,54.37,0.0,58.23,18,0,4.9
ORD-101333,2024-08-13,2024-08-16,West,Maharashtra,Mumbai,Retail Store,Consumer,Office Supplies,Appliances,Label Printer,3,234.58,108.32,0.15,41.63,21,0,3.9
ORD-101334,2024-01-26,2024-01-28,North,Delhi,New Delhi,Distributor,Consumer,Furniture,Storage,Office Cabinet,1,209.18,96.35,0.05,36.18,27,0,4.6
ORD-101335,2024-12-31,2025-01-07,East,Bihar,Patna,Online,Small Business,Technology,Accessories,Wireless Headset,6,662.46,478.7,0.1,98.61,25,0,4.0
ORD-101336,2024-04-11,2024-04-14,South,Tamil Nadu,Chennai,Retail Store,Home Office,Office Supplies,Paper,Printer Paper,4,157.87,123.3,0.05,36.64,15,0,4.4
ORD-101337,2023-08-05,2023-08-10,South,Tamil Nadu,Chennai,Distributor,Consumer,Office Supplies,Appliances,Label Printer,2,154.27,95.47,0.1,81.38,18,0,5.0
ORD-101338,2024-07-20,2024-07-26,West,Rajasthan,Jaipur,Distributor,Consumer,Office Supplies,Appliances,Label Printer,4,143.87,117.52,0.2,77.52,17,0,3.7
ORD-101339,2023-10-26,2023-10-28,North,Punjab,Ludhiana,Online,Corporate,Furniture,Chairs,Ergonomic Chair,7,619.14,424.24,0.1,96.68,23,0,3.5
