order_id,order_date,ship_date,region,state,city,sales_channel,customer_segment,category,sub_category,product_name,units_sold,unit_price,unit_cost,discount_pct,marketing_spend,inventory_days,returned,customer_rating,gross_sales,unit_price_zscore,unit_cost_zscore,marketing_spend_zscore,inventory_days_zscore
ORD-101632,2023-03-08,2023-03-14,East,Odisha,Bhubaneswar,Online,Corporate,Office Supplies,Appliances,Label Printer,3,34.73,27.6,0.0,91.37,22,0,4.4,104.19,-1.0897011879540757,-1.039583319436813,0.8601073796841321,0.7382592954150772
ORD-102032,2023-03-08,2023-03-11,South,Karnataka,Bengaluru,Retail Store,Corporate,Furniture,Chairs,Ergonomic Chair,8,170.61,123.4,0.0,45.2,11,0,4.4,1364.88,-0.7804626109677442,-0.7044514208138506,-0.5964695435288228,-1.0906790969019011
ORD-104127,2023-03-08,2023-03-11,South,Telangana,Hyderabad,Retail Store,Corporate,Technology,Phones,5G Smartphone,5,300.13,216.17,0.05,72.02,12,0,4.7,1500.65,-0.48569825645442616,-0.37991920541455815,0.24965116430248407,-0.9244119703276305
ORD-100132,2023-03-08,2023-03-10,West,Maharashtra,Mumbai,Online,Home Office,Technology,Laptops,Business Laptop,3,378.1,170.74,0.1,68.11,15,0,4.1,1134.3000000000002,-0.3082524818913979,-0.5388444888638397,0.12629799623311763,-0.42561059060481815
ORD-100825,2023-03-08,2023-03-11,South,Telangana,Hyderabad,Online,Corporate,Office Supplies,Binders,Ring Binder,3,121.89,56.25,0.05,15.58,12,0,3.8,365.67,-0.8913406170817718,-0.9393585919258749,-1.53092500087272,-0.9244119703276305
ORD-104925,2023-03-08,2023-03-12,West,Rajasthan,Jaipur,Online,Corporate,Technology,Laptops,Business Laptop,5,130.17,68.61,0.2,92.33,23,1,3.4,650.8499999999999,-0.8724968180131317,-0.8961202801619936,0.8903935795170198,0.904526421989348
ORD-100358,2023-03-08,2023-03-10,West,Gujarat,Ahmedabad,Retail Store,Consumer,Office Supplies,Binders,Ring Binder,3,29.83,22.76,0.0,90.32,24,0,3.0,89.49,-1.100852711557498,-1.056514826632378,0.8269818486169105,1.0707935485636186
ORD-102911,2023-03-08,2023-03-10,West,Maharashtra,Mumbai,Online,Consumer,Technology,Phones,5G Smartphone,3,985.44,507.91,0.1,28.95,9,0,4.7,2956.32,1.073944731435645,0.6406588750057244,-1.1091265719501031,-1.4232133500504427
ORD-102339,2023-03-09,2023-03-13,North,Punjab,Ludhiana,Distributor,Consumer,Technology,Accessories,Wireless Headset,2,1461.27,975.68,0.0,17.14,13,0,4.4,2922.54,2.156848706173694,2.277033073532479,-1.481709926144277,-0.7581448437533597
ORD-100032,2023-03-09,2023-03-11,North,Punjab,Ludhiana,Distributor,Corporate,Technology,Laptops,Business Laptop,2,1573.7,1124.44,0.1,85.97,23,0,5.0,3147.4,2.412719277343647,2.797432042625923,0.6897475056241372,0.904526421989348
ORD-104610,2023-03-09,2023-03-10,South,Telangana,Hyderabad,Distributor,Home Office,Technology,Phones,5G Smartphone,3,200.08,141.02,0.0,92.24,24,0,4.3,600.24,-0.7133941618671613,-0.6428123388333016,0.8875542482826865,1.0707935485636186
ORD-104527,2023-03-09,2023-03-11,East,Odisha,Bhubaneswar,Retail Store,Consumer,Technology,Phones,5G Smartphone,3,495.19,374.52,0.05,23.01,13,0,3.7,1485.57,-0.0417765841924757,0.17402793599406496,-1.2965224334160974,-0.7581448437533597
ORD-100909,2023-03-09,2023-03-12,North,Haryana,Gurugram,Online,Consumer,Furniture,Storage,Office Cabinet,2,823.89,467.41,0.1,119.96,11,1,4.7,1647.78,0.7062858256942417,0.49897994082795843,1.762068268457326,-1.0906790969019011
ORD-104100,2023-03-09,2023-03-13,West,Maharashtra,Mumbai,Online,Consumer,Office Supplies,Binders,Ring Binder,2,122.8,76.4,0.0,50.17,18,0,4.7,245.6,-0.8892696198411362,-0.8688689493658258,-0.4396753631439759,0.07319078911799412
ORD-102081,2023-03-09,2023-03-12,North,Delhi,New Delhi,Online,Corporate,Technology,Phones,5G Smartphone,6,1061.08,645.94,0.2,61.01,15,0,3.8,6366.48,1.2460878427341884,1.1235216721552808,-0.09769369003094953,-0.42561059060481815
ORD-104465,2023-03-10,2023-03-15,South,Karnataka,Bengaluru,Online,Consumer,Furniture,Tables,Standing Desk,4,144.0,87.91,0.1,118.95,9,0,5.0,576.0,-0.841022211597758,-0.8286041460970337,1.730204662383142,-1.4232133500504427
ORD-100950,2023-03-10,2023-03-14,South,Karnataka,Bengaluru,Retail Store,Consumer,Technology,Phones,5G Smartphone,2,1503.57,910.22,0.15,68.36,9,0,4.1,3007.14,2.2531159405460945,2.0480379369577495,0.13418502743959887,-1.4232133500504427
ORD-100009,2023-03-10,2023-03-16,North,Punjab,Ludhiana,Online,Corporate,Office Supplies,Binders,Ring Binder,6,168.41,108.98,0.05,99.35,12,0,4.0,1010.46,-0.7854694174835665,-0.7548961178717118,1.1118614157950129,-0.9244119703276305
ORD-104293,2023-03-10,2023-03-13,North,Haryana,Gurugram,Online,Small Business,Office Supplies,Paper,Printer Paper,6,199.79,115.49,0.1,55.08,24,0,3.4,1198.74,-0.7140541499987926,-0.7321225410446192,-0.28477407024868445,1.0707935485636186
ORD-100580,2023-03-10,2023-03-14,East,Bihar,Patna,Online,Consumer,Technology,Phones,5G Smartphone,5,603.78,458.41,0.0,97.12,20,0,4.3,3018.8999999999996,0.20535483378622413,0.46749573323289934,1.0415090974332004,0.40572504226653566
ORD-104299,2023-03-10,2023-03-14,North,Haryana,Gurugram,Distributor,Small Business,Technology,Laptops,Business Laptop,1,1449.83,703.55,0.05,21.91,11,0,3.5,1449.83,2.130813312291418,1.325055583216542,-1.331225370724615,-1.0906790969019011
ORD-102815,2023-03-10,2023-03-11,East,Bihar,Patna,Online,Consumer,Office Supplies,Binders,Ring Binder,6,228.5,136.69,0.0,14.63,12,0,4.5,1371.0,-0.648715324967312,-0.6579597409318133,-1.5608957194573485,-0.9244119703276305
ORD-103413,2023-03-10,2023-03-15,North,Haryana,Gurugram,Online,Consumer,Office Supplies,Paper,Printer Paper,7,209.51,140.7,0.2,107.68,12,0,3.6,1466.57,-0.6919331684834323,-0.6439317773255704,1.374657295594968,-0.9244119703276305
ORD-104571,2023-03-10,2023-03-17,West,Rajasthan,Jaipur,Retail Store,Consumer,Office Supplies,Paper,Printer Paper,1,114.0,74.72,0.05,39.58,19,0,4.0,114.0,-0.9092968459044253,-0.874746001450237,-0.7737700050505212,0.23945791569226488
ORD-101689,2023-03-10,2023-03-15,East,West Bengal,Kolkata,Online,Small Business,Technology,Laptops,Business Laptop,3,892.58,515.52,0.0,58.29,18,0,4.1,2677.7400000000002,0.8626119800450743,0.6672805216499909,-0.18350458955746535,0.07319078911799412
ORD-100375,2023-03-11,2023-03-14,East,Odisha,Bhubaneswar,Online,Corporate,Office Supplies,Appliances,Label Printer,3,161.5,92.52,0.1,79.99,21,1,4.4,484.5,-0.8011953415855355,-0.8124772353177868,0.5010897191651059,0.5719921688408064
ORD-102265,2023-03-11,2023-03-13,West,Gujarat,Ahmedabad,Online,Consumer,Office Supplies,Paper,Printer Paper,5,84.65,47.16,0.05,31.19,24,0,4.0,423.25,-0.9760921964677814,-0.9711576415968847,-1.0384587723400316,1.0707935485636186
ORD-102593,2023-03-11,2023-03-14,East,Bihar,Patna,Online,Home Office,Furniture,Storage,Office Cabinet,4,761.68,372.69,0.15,41.97,27,1,3.9,3046.72,0.5647069923536493,0.167626147116403,-0.6983699867165605,1.569594928286431
ORD-100790,2023-03-11,2023-03-17,South,Tamil Nadu,Chennai,Online,Consumer,Office Supplies,Appliances,Label Printer,2,202.39,126.87,0.05,109.38,12,0,3.7,404.78,-0.708137015025548,-0.6923125096633111,1.42828910779904,-0.9244119703276305
ORD-100242,2023-03-11,2023-03-12,East,Odisha,Bhubaneswar,Distributor,Small Business,Technology,Phones,5G Smartphone,3,296.21,147.38,0.0,34.67,19,0,3.6,888.6299999999999,-0.49461947533716405,-0.6205634987994598,-0.9286712979458125,0.23945791569226488
ORD-103671,2023-03-11,2023-03-14,West,Rajasthan,Jaipur,Online,Corporate,Technology,Accessories,Wireless Headset,1,958.26,611.73,0.1,77.02,20,0,4.0,958.26,1.0120879127538043,1.0038467008411727,0.4073917884321088,0.40572504226653566
ORD-100673,2023-03-11,2023-03-15,East,West Bengal,Kolkata,Retail Store,Home Office,Technology,Laptops,Business Laptop,1,792.6,499.0,0.0,48.29,4,0,3.6,792.6,0.6350753821123879,0.6094895094866157,-0.49898583781671485,-2.2545489829217966
ORD-102452,2023-03-11,2023-03-15,West,Maharashtra,Mumbai,Retail Store,Small Business,Technology,Accessories,Wireless Headset,1,1082.19,541.16,0.0,38.49,17,1,4.0,1082.19,1.2941304270746468,0.7569755308430258,-0.8081574611107792,-0.09307633745627664
ORD-100699,2023-03-11,2023-03-15,North,Delhi,New Delhi,Retail Store,Consumer,Office Supplies,Appliances,Label Printer,3,172.82,96.47,0.0,66.38,4,0,4.7,518.46,-0.7754330462404864,-0.798659166428844,0.07171974028426735,-2.2545489829217966
ORD-103974,2023-03-11,2023-03-16,North,Haryana,Gurugram,Retail Store,Consumer,Office Supplies,Paper,Printer Paper,2,11.67,6.71,0.1,116.97,11,0,3.4,23.34,-1.1421816235244673,-1.1126616635102335,1.6677393752278105,-1.0906790969019011
ORD-100976,2023-03-11,2023-03-12,North,Delhi,New Delhi,Online,Corporate,Technology,Accessories,Wireless Headset,7,912.14,694.34,0.05,103.85,21,0,4.1,6384.98,0.9071270416130212,1.2928367441109319,1.2538279775116752,0.5719921688408064
ORD-102741,2023-03-12,2023-03-17,North,Delhi,New Delhi,Online,Consumer,Office Supplies,Binders,Ring Binder,3,186.57,108.91,0.1,114.5,10,0,3.9,559.71,-0.7441405055165972,-0.7551409950418958,1.589815506907776,-1.256946223476172
ORD-102305,2023-03-12,2023-03-14,South,Telangana,Hyderabad,Online,Consumer,Technology,Phones,5G Smartphone,2,1547.52,833.0,0.1,57.02,17,0,4.0,3095.04,2.3531382798053624,1.7779034357921424,-0.22357070808638993,-0.09307633745627664
ORD-100217,2023-03-12,2023-03-15,South,Telangana,Hyderabad,Online,Consumer,Technology,Accessories,Wireless Headset,2,1306.7,793.78,0.05,76.95,17,0,4.7,2613.4,1.805075032014309,1.6407022555834514,0.4051834196942943,-0.09307633745627664
ORD-104847,2023-03-12,2023-03-14,North,Haryana,Gurugram,Retail Store,Home Office,Technology,Phones,5G Smartphone,2,181.61,120.42,0.2,111.7,26,0,4.0,363.22,-0.7554285783886329,-0.7148761917731035,1.5014807573951863,1.4033278017121602
ORD-104670,2023-03-12,2023-03-15,North,Delhi,New Delhi,Online,Home Office,Furniture,Chairs,Ergonomic Chair,2,110.71,52.21,0.1,27.04,10,0,4.0,221.42,-0.9167842974667232,-0.9534915028907681,-1.16938349036762,-1.256946223476172
ORD-101841,2023-03-12,2023-03-15,East,Odisha,Bhubaneswar,Retail Store,Corporate,Furniture,Chairs,Ergonomic Chair,3,309.49,198.72,0.05,57.44,31,0,4.2,928.47,-0.4643965705507459,-0.44096358569608934,-0.21032049565950162,2.234663434583514
ORD-104070,2023-03-13,2023-03-17,West,Maharashtra,Mumbai,Online,Consumer,Technology,Phones,5G Smartphone,3,315.81,221.16,0.0,116.86,22,0,4.7,947.4300000000001,-0.4500133809234747,-0.362462961425742,1.6642690814969587,0.7382592954150772
ORD-100086,2023-03-13,2023-03-15,North,Punjab,Ludhiana,Retail Store,Corporate,Technology,Accessories,Wireless Headset,2,1372.35,853.76,0.2,40.69,9,0,4.3,2744.7,1.9544826900887322,1.8505270079780787,-0.7387515864937445,-1.4232133500504427
ORD-104726,2023-03-13,2023-03-17,West,Rajasthan,Jaipur,Online,Consumer,Office Supplies,Paper,Printer Paper,4,13.58,10.01,0.0,74.11,15,0,2.6,54.32,-1.1378348051402762,-1.1011174540587119,0.3155867451886673,-0.42561059060481815
ORD-104762,2023-03-13,2023-03-16,South,Tamil Nadu,Chennai,Distributor,Consumer,Office Supplies,Paper,Printer Paper,5,121.13,94.86,0.15,62.84,23,0,3.6,605.65,-0.8930702411508741,-0.8042913413430713,-0.03996062159950671,0.904526421989348
ORD-104842,2023-03-13,2023-03-18,East,Bihar,Patna,Retail Store,Corporate,Furniture,Chairs,Ergonomic Chair,2,797.66,461.06,0.05,73.61,16,0,3.4,1595.32,0.646591037098779,0.476766083247,0.29981268277570483,-0.2593434640305474
ORD-104313,2023-03-13,2023-03-16,South,Karnataka,Bengaluru,Distributor,Home Office,Furniture,Chairs,Ergonomic Chair,3,267.7,154.38,0.2,33.53,20,0,4.2,803.0999999999999,-0.5595031361399334,-0.5960757817810806,-0.964636160247367,0.40572504226653566
ORD-103958,2023-03-13,2023-03-17,East,Odisha,Bhubaneswar,Retail Store,Small Business,Technology,Phones,5G Smartphone,2,414.53,249.71,0.15,20.04,27,0,4.7,829.06,-0.22534431763166843,-0.2625880584436378,-1.3902203641490947,1.569594928286431
ORD-103283,2023-03-13,2023-03-15,South,Karnataka,Bengaluru,Retail Store,Small Business,Office Supplies,Binders,Ring Binder,2,86.67,65.22,0.0,76.55,18,1,4.0,173.34,-0.9714950377577991,-0.9079793316894659,0.3925641697639241,0.07319078911799412
ORD-103418,2023-03-13,2023-03-16,West,Maharashtra,Mumbai,Online,Consumer,Technology,Phones,5G Smartphone,7,1111.66,588.3,0.15,26.89,23,0,3.6,7781.620000000001,1.3611988761752296,0.9218828137353686,-1.1741157090915086,0.904526421989348
ORD-101737,2023-03-14,2023-03-15,West,Rajasthan,Jaipur,Online,Corporate,Furniture,Storage,Office Cabinet,3,819.47,423.71,0.15,89.84,14,0,4.2,2458.41,0.6962266962397262,0.3461066217275046,0.8118387487004669,-0.5918777171790889
ORD-103342,2023-03-14,2023-03-17,North,Punjab,Ludhiana,Online,Consumer,Furniture,Tables,Standing Desk,3,465.13,302.0,0.0,91.5,18,0,3.4,1395.3899999999999,-0.11018776776775628,-0.0796648123163445,0.8642086359115022,0.07319078911799412
ORD-102320,2023-03-14,2023-03-18,West,Maharashtra,Mumbai,Retail Store,Home Office,Technology,Laptops,Business Laptop,5,1571.58,718.91,0.1,80.56,6,0,4.2,7857.9,2.4078945365193096,1.378788630845443,0.5190721503158833,-1.922014729773255
ORD-101787,2023-03-14,2023-03-19,East,Bihar,Patna,Online,Home Office,Technology,Accessories,Wireless Headset,2,1049.29,717.99,0.0,80.71,7,0,3.8,2098.58,1.2192559114516683,1.3755702451801703,0.5238043690397718,-1.7557476031989843
ORD-102956,2023-03-14,2023-03-16,South,Tamil Nadu,Chennai,Online,Consumer,Technology,Accessories,Wireless Headset,6,1266.25,941.63,0.15,106.9,23,0,4.7,7597.5,1.713018066757486,2.1579178214645056,1.3500497582307465,0.904526421989348
ORD-100587,2023-03-14,2023-03-18,West,Rajasthan,Jaipur,Online,Consumer,Technology,Accessories,Wireless Headset,3,1549.93,1052.27,0.0,13.75,11,0,3.9,4649.79,2.3586230087613314,2.544963680166432,-1.5886580693041625,-1.0906790969019011
ORD-103034,2023-03-14,2023-03-20,East,Bihar,Patna,Online,Corporate,Furniture,Chairs,Ergonomic Chair,1,708.78,402.47,0.1,97.51,23,0,3.5,708.78,0.44431605385955947,0.27180389180316533,1.0538128661153112,0.904526421989348
ORD-104552,2023-03-14,2023-03-18,West,Gujarat,Ahmedabad,Retail Store,Small Business,Technology,Accessories,Wireless Headset,4,979.69,591.93,0.0,90.91,11,0,3.5,3918.76,1.0608587598602004,0.9345814441320425,0.8455952422642063,-1.0906790969019011
ORD-102471,2023-03-14,2023-03-16,East,Bihar,Patna,Retail Store,Home Office,Office Supplies,Paper,Printer Paper,4,77.62,41.02,0.15,103.52,22,0,4.3,310.48,-0.9920912191069771,-0.9926368676672916,1.24341709631912,0.7382592954150772
ORD-102501,2023-03-14,2023-03-18,South,Tamil Nadu,Chennai,Retail Store,Home Office,Furniture,Storage,Office Cabinet,1,516.5,259.38,0.15,108.5,17,0,4.6,516.5,0.006721164376693606,-0.22876002650539104,1.4005267579522263,-0.09307633745627664
ORD-102681,2023-03-15,2023-03-16,South,Telangana,Hyderabad,Online,Small Business,Technology,Phones,5G Smartphone,4,664.23,472.45,0.1,22.41,10,0,3.7,2656.92,0.3429282219141587,0.5166110970811914,-1.3154513083116526,-1.256946223476172
ORD-104069,2023-03-15,2023-03-18,South,Karnataka,Bengaluru,Online,Corporate,Furniture,Chairs,Ergonomic Chair,3,444.87,301.93,0.05,27.84,1,0,4.1,1334.6100000000001,-0.1562959041361922,-0.07990968948652827,-1.14414499050688,-2.7533503626446088
ORD-104634,2023-03-15,2023-03-18,East,Odisha,Bhubaneswar,Online,Corporate,Furniture,Storage,Office Cabinet,1,479.06,278.66,0.1,111.5,7,0,3.7,479.06,-0.07848557923802711,-0.16131385734619766,1.4951711324300012,-1.7557476031989843
ORD-101879,2023-03-15,2023-03-20,West,Gujarat,Ahmedabad,Online,Corporate,Technology,Phones,5G Smartphone,1,509.61,256.82,0.1,29.87,20,0,3.7,509.61,-0.008959243302404274,-0.23771553444354118,-1.0801022971102523,0.40572504226653566
ORD-104182,2023-03-15,2023-03-19,West,Gujarat,Ahmedabad,Online,Small Business,Technology,Laptops,Business Laptop,4,384.69,231.62,0.2,116.87,16,0,3.0,1538.76,-0.2932548205553667,-0.3258713157097066,1.6645845627452183,-0.2593434640305474
ORD-100890,2023-03-15,2023-03-22,South,Telangana,Hyderabad,Online,Consumer,Technology,Laptops,Business Laptop,6,1498.3,1105.75,0.0,99.38,19,0,5.0,8989.8,2.241122363119557,2.73204983818685,1.1128078595397906,0.23945791569226488
ORD-104915,2023-03-15,2023-03-22,South,Telangana,Hyderabad,Online,Corporate,Technology,Phones,5G Smartphone,4,525.28,355.94,0.0,93.95,19,0,3.4,2101.12,0.02670287401711149,0.10903053853670969,0.9415015417350184,0.23945791569226488
ORD-101288,2023-03-16,2023-03-17,East,Odisha,Bhubaneswar,Retail Store,Corporate,Office Supplies,Binders,Ring Binder,5,70.01,51.42,0.05,98.55,15,0,4.3,350.05,-1.009410218009435,-0.9562551166685566,1.086622915934273,-0.42561059060481815
ORD-100579,2023-03-16,2023-03-22,North,Haryana,Gurugram,Online,Corporate,Office Supplies,Binders,Ring Binder,8,183.59,119.54,0.15,102.14,17,0,3.9,1468.72,-0.7509224525243927,-0.7179546476268426,1.1998806840593437,-0.09307633745627664
ORD-104460,2023-03-16,2023-03-22,North,Punjab,Ludhiana,Online,Corporate,Technology,Phones,5G Smartphone,2,1173.67,593.95,0.15,112.25,20,0,4.3,2347.34,1.502322545287111,0.9416478996144894,1.518832226049445,0.40572504226653566
ORD-101435,2023-03-16,2023-03-17,East,Odisha,Bhubaneswar,Distributor,Home Office,Office Supplies,Binders,Ring Binder,4,40.59,27.85,0.15,55.14,8,0,5.0,162.36,-1.07636487605284,-1.0387087581147278,-0.2828811827591289,-1.5894804766247135
ORD-101358,2023-03-17,2023-03-22,West,Gujarat,Ahmedabad,Online,Consumer,Technology,Accessories,Wireless Headset,4,828.52,508.54,0.05,74.2,23,0,3.9,3314.08,0.7168228775889041,0.6428627695373784,0.3184260764230007,0.904526421989348
ORD-100257,2023-03-17,2023-03-19,East,Odisha,Bhubaneswar,Online,Home Office,Furniture,Storage,Office Cabinet,2,632.04,370.62,0.0,56.62,19,0,3.1,1264.08,0.26966953930310467,0.16038477936953943,-0.23618995801676007,0.23945791569226488
ORD-103806,2023-03-17,2023-03-23,North,Delhi,New Delhi,Online,Consumer,Office Supplies,Paper,Printer Paper,6,182.16,119.36,0.15,64.14,15,0,4.7,1092.96,-0.7541768767596774,-0.7185843317787437,0.0010519406741956287,-0.42561059060481815
ORD-101449,2023-03-17,2023-03-21,North,Delhi,New Delhi,Online,Consumer,Technology,Accessories,Wireless Headset,2,639.65,335.63,0.1,56.41,24,0,4.6,1279.3,0.2869885382055626,0.03798117673052632,-0.24281506423020435,1.0707935485636186
ORD-104106,2023-03-17,2023-03-22,North,Delhi,New Delhi,Online,Consumer,Technology,Accessories,Wireless Headset,6,889.23,566.86,0.0,89.16,29,0,3.7,5335.38,0.854987979214163,0.8468804347533614,0.7903860238188377,1.9021291814349726
ORD-103871,2023-03-17,2023-03-21,South,Telangana,Hyderabad,Online,Consumer,Technology,Phones,5G Smartphone,6,150.85,106.3,0.1,45.88,26,0,4.4,905.0999999999999,-0.8254328367644023,-0.7642714152444628,-0.5750168186471939,1.4033278017121602
ORD-102514,2023-03-17,2023-03-23,West,Gujarat,Ahmedabad,Online,Corporate,Furniture,Chairs,Ergonomic Chair,6,724.59,400.33,0.0,118.24,13,0,3.6,4347.54,0.48029678613917326,0.2643176468861178,1.707805493756735,-0.7581448437533597
ORD-102555,2023-03-17,2023-03-20,West,Gujarat,Ahmedabad,Online,Consumer,Technology,Accessories,Wireless Headset,4,1129.64,594.8,0.15,115.82,8,0,4.1,4518.56,1.402118140336359,0.944621408109578,1.6314590316779967,-1.5894804766247135
ORD-102422,2023-03-17,2023-03-21,North,Delhi,New Delhi,Retail Store,Home Office,Furniture,Storage,Office Cabinet,2,168.09,106.5,0.05,82.87,11,0,3.0,336.18,-0.7861976802495042,-0.7635717661867949,0.5919483186637701,-1.0906790969019011
ORD-103496,2023-03-17,2023-03-19,West,Rajasthan,Jaipur,Retail Store,Consumer,Technology,Laptops,Business Laptop,8,1022.81,529.28,0.2,25.23,19,0,4.7,8182.48,1.1589921675703165,0.7154163768175478,-1.226485596302544,0.23945791569226488
ORD-102622,2023-03-17,2023-03-22,South,Karnataka,Bengaluru,Retail Store,Small Business,Technology,Phones,5G Smartphone,3,686.95,510.68,0.0,23.51,30,0,4.5,2060.8500000000004,0.39463487829574145,0.6503490144544258,-1.2807483710031349,2.0683963080092433
ORD-102176,2023-03-18,2023-03-20,East,Odisha,Bhubaneswar,Retail Store,Consumer,Technology,Accessories,Wireless Headset,2,189.27,103.44,0.1,70.01,8,0,5.0,378.54,-0.7379957884289972,-0.774276396769115,0.18623943340237523,-1.5894804766247135
ORD-102614,2023-03-18,2023-03-23,East,Odisha,Bhubaneswar,Retail Store,Corporate,Technology,Phones,5G Smartphone,8,779.18,390.14,0.1,116.32,21,0,3.9,6233.44,0.6045338623658719,0.22867052739793423,1.6472330940909592,0.5719921688408064
ORD-102474,2023-03-18,2023-03-20,North,Delhi,New Delhi,Online,Consumer,Office Supplies,Paper,Printer Paper,4,182.43,144.97,0.05,103.03,25,1,4.0,729.72,-0.7535624050509173,-0.6289942699443589,1.2279585151544168,1.2370606751378894
ORD-104419,2023-03-18,2023-03-22,West,Gujarat,Ahmedabad,Distributor,Home Office,Technology,Accessories,Wireless Headset,6,768.07,571.13,0.15,55.74,18,0,3.5,4608.42,0.5792494894609697,0.8618179421345727,-0.2639523078635739,0.07319078911799412
